58818.55216468775	2.6391017416004914	1.5514822292626482	[1.]
42502.74921674285	1.3067896509128225	0.783189466120524	[1.]
20716.874068816098	14.704068507664559	1.0214249665644248	[3.]
29165.08906600564	9.48761492882722	0.3800837250675636	[3.]
23520.60962683683	8.990648987323631	0.05792378338567546	[3.]
35277.069370238525	2.928317603886911	1.2152093437465692	[1.]
54841.21517636138	5.975808134206677	1.1951868524589702	[1.]
42320.17760000214	9.17872242506035	0.9906223509682345	[3.]
67079.30980967818	10.103833117377059	0.8387828302140984	[1.]
43580.65170980246	6.382094358485261	0.5474704733417354	[3.]
24407.969008684977	10.67648526206862	0.6250067541778483	[3.]
13477.236675047214	11.058356622251459	0.6453608037043973	[3.]
36313.86634824555	10.07979478893709	0.6072168343437644	[3.]
21109.02044540518	2.4808409346784077	0.3635279630574497	[2.]
5493.0827473656855	0.5579240213020866	0.06652837269620253	[2.]
45174.32336116633	9.864072604351314	1.6209751726928798	[3.]
26162.154321208858	8.265549760440734	1.5806189168795766	[3.]
36737.85590939388	9.924080791207667	1.5158549226069886	[3.]
41637.075285887186	8.54892524497631	1.4561642111595323	[3.]
41256.052896544934	3.712659153535566	0.522398774693188	[1.]
11972.727682689554	1.9255534473487173	0.8870603805282447	[2.]
48057.735402768194	10.365835188599972	0.29624203526459814	[3.]
26569.550967979947	4.281319614528066	1.0475278666111063	[1.]
10581.70049521365	1.2938806499511828	0.22905826721527003	[2.]
35404.38877543043	2.8827939653833425	0.2119755887684231	[1.]
31193.60303042408	8.106067499429235	0.7496460140045925	[3.]
14166.45053833503	0.0	1.0523677362026562	[2.]
19323.40586976637	8.224994015343592	0.917573174298406	[3.]
38032.45783533741	3.675004311142118	1.2132991316617245	[1.]
7766.297250066679	4.554357636506424	0.9956962615502896	[2.]
8009.887756513651	5.111654391514094	0.4513322492295375	[2.]
4924.077285372013	0.6389979812164492	1.4888824849462845	[2.]
58749.96920984424	1.0838155512165446	0.6679728465174358	[1.]
68638.88663796111	7.277105895228738	1.1460190640693029	[1.]
9238.838011808022	5.351740192043629	0.9613676244345106	[2.]
13740.68138461302	7.772428706185459	0.04292102692084719	[2.]
34151.873396243274	9.969848585988945	0.5266613088379127	[3.]
34200.87973453316	8.750991838746371	0.10488939418626497	[3.]
31362.98094801291	8.005864490960668	0.07509593267654484	[1.]
45085.91100424541	3.0395471744812705	0.19173603927792174	[1.]
3606.4819580412523	4.080766248891449	0.39056765137866467	[2.]
21574.805143100093	7.140028269066494	1.1584120984900868	[3.]
43336.428504585085	11.171899762698459	1.1183562406018552	[3.]
15072.552485163595	2.9832460709229367	1.4640261545882496	[2.]
66190.97019259346	7.020231077949666	1.5494441611296794	[1.]
30998.780191899048	2.2684130991566516	0.1725941547380115	[1.]
24706.085081378063	9.773298184542746	0.22127774409294804	[3.]
61811.803123490936	8.71099480632047	1.5832938723260646	[1.]
64650.50194664547	6.246663708886147	0.9203562754019388	[1.]
3269.6996755282526	1.371647962112626	0.9705807544397348	[2.]
1055.9119714286371	8.229733288520682	1.0876243429174852	[2.]
79261.36700592394	16.369827212723486	0.3292324664056737	[1.]
37127.221027118605	9.86287633782308	0.20478098461951558	[3.]
62241.518646757206	6.6470734146592285	0.37904320006969733	[1.]
34441.64535241978	11.500249190229884	1.0043224367989068	[3.]
17066.965955811695	6.164608474861926	1.6516658121756396	[2.]
6060.747785383011	0.0	0.7546507117904233	[2.]
51435.360240842536	0.8194647754052609	1.6619289987735162	[1.]
52149.29910714405	7.269117147167508	1.564371697175301	[3.]
